GMST_trend,AMV_index,IPO_index,lat_abs,land_fraction,ocean_basin,member_id,POINT_X,POINT_Y
-5.434923159075554,37.44092924280982,35.21285136072972,-31.26311596061288,65.78022600537936,48.03539382438339,129.245082512223,1.25,-88.75
-6.848727444023126,39.09416708657597,36.08399617166932,-32.52840163694667,-1.7621459846850485e-11,3.936975190299563e-10,129.5246625696001,3.75,-88.75
-8.488718959937792,40.419525942239304,36.69298788026634,-33.01155237905697,-1.173456887215707e-09,3.8534864188477513e-10,128.43684918908136,6.25,-88.75
-10.396219892680733,41.81821724366421,37.27438674909337,-33.030012850284855,-3.483169308537981e-10,-3.6353497989694006e-10,128.34415153870387,8.75,-88.75
-10.67846519490121,41.96551237372201,37.99067557889699,-36.260634219338826,-1.8580754712615999e-09,9.49252232373965e-10,128.1020853587624,11.25,-88.75
-10.251550629974098,41.42749477708333,38.510882244316804,-44.84113427796626,-1.0506244763064387e-09,2.999946957515931e-10,128.31584100867815,13.75,-88.75
-8.50153927219963,40.249016063695755,38.117805212967006,-46.7988592634585,-1.9276669149803638e-10,1.2779644009697222e-10,129.36114126957182,16.25,-88.75
-6.573897939947674,38.90103307365594,37.632298811198666,-49.23263350767763,-2.1017854123783763e-11,8.256861860900244e-11,130.46112018489816,18.75,-88.75
-4.487289125089841,37.41343355572376,37.082779427674055,-52.35832920798242,-1.5496226524192025e-10,-8.2300388726253e-11,131.67203558863213,21.25,-88.75
-2.2535087223977968,35.828789504562245,36.44524214724554,-56.26408078835398,-1.0460468047313043e-09,5.453930640442195e-10,132.98029846341015,23.75,-88.75
0.10329314336677697,34.190158957478694,35.62357489615396,-60.27722264343036,-3.552820260210865e-10,3.7847414091629616e-10,134.30528124675882,26.25,-88.75
2.570308547440291,32.492584170278356,34.559468047608924,-63.65343883454539,-4.630109629033541e-10,1.2350653832982061e-10,135.6081813729843,28.75,-88.75
5.149880620003472,30.724433565624395,33.2373359276745,-65.98998846176372,-1.6909851296986744e-10,7.64771357353311e-10,136.83077313234534,31.25,-88.75
