POINT_X,POINT_Y,derivative_raw,derivative_constrained,sign_violation,baseline_value
352147.7,251154.63,-0.018639021838717074,-0.018639021838717074,0,83.75
351983.15,251161.63,-0.0014571198954842878,-0.0014571198954842878,0,64.76
351915.24,251178.41,-0.007124848109272432,-0.007124848109272432,0,70.43
352070.17,251231.16,-0.003157370900606173,-0.003157370900606173,0,14.01
351971.75,251231.16,0.002725416965232833,0.002725416965232833,0,3.33
352168.19,251231.57,-0.018204828172995985,-0.018204828172995985,0,89.87
351877.08,251237.06,0.011846034862991654,0.011846034862991654,0,41.6
352247.32,251251.9,-0.01930130101405869,-0.01930130101405869,0,86.65
351781.01,251256.5,-0.014229748787172264,-0.014229748787172264,0,80.44
351681.89,251267.98,0.008410789211006606,0.008410789211006606,0,55.59
351598.6,251274.79,0.011225101587619675,0.011225101587619675,0,49.15
351676.47,251329.59,-0.006023029885491412,-0.006023029885491412,0,15.87
352168.6,251329.59,0.0017282847404159537,0.0017282847404159537,0,7.84
351774.9,251329.59,0.0043929088270208165,0.0043929088270208165,0,0.15
352070.17,251329.59,0.010682203715814903,0.010682203715814903,0,0.0
351873.32,251329.59,0.006788898628556794,0.006788898628556794,0,0.0
351971.75,251329.59,0.008818265738468401,0.008818265738468401,0,0.0
351578.17,251329.72,0.010167302444776946,0.010167302444776946,0,38.52
352266.8,251329.81,0.005800733153422546,0.005800733153422546,0,31.52
351482.01,251336.79,0.0021306074144318956,0.0021306074144318956,0,65.99
352346.94,251349.17,0.005735145578820329,0.005735145578820329,0,31.62
351387.42,251351.59,-0.014313995021515378,-0.014313995021515378,0,89.78
351313.37,251367.71,-0.014742544693947668,-0.014742544693947668,0,87.92
351381.2,251428.01,0.007241706223610561,0.007241706223610561,0,34.24
352267.02,251428.01,0.014406351973257474,0.014406351973257474,0,0.0
351578.05,251428.01,0.0011041319417596594,0.0011041319417596594,0,0.0
352070.17,251428.01,0.009282700627065436,0.009282700627065436,0,35.47
351873.32,251428.01,0.0012275609974760583,0.0012275609974760583,0,4.34
352168.6,251428.01,-1.5630668459207076e-05,-1.5630668459207076e-05,0,12.17
351971.75,251428.01,0.001577482654021168,0.001577482654021168,0,24.07
351774.9,251428.01,0.005405847369805981,0.005405847369805981,0,0.0
351676.47,251428.01,0.0032403342584794194,0.0032403342584794194,0,0.0
351479.62,251428.01,-0.0009384143865578618,-0.0009384143865578618,0,0.0
352365.36,251428.11,0.015441605208773057,0.015441605208773057,0,0.0
351285.9,251431.48,-0.01228288765297452,-0.01228288765297452,0,91.98
352446.64,251446.43,0.010280260255838924,0.010280260255838924,0,46.77
351212.34,251456.56,0.00899861249255355,0.00899861249255355,0,38.82
351282.77,251526.44,-0.010907984106694874,-0.010907984106694874,0,13.75
352365.45,251526.44,0.01621295844571116,0.01621295844571116,0,0.0
351578.05,251526.44,-0.00732903355704497,-0.00732903355704497,0,10.54
352070.17,251526.44,0.0035569284013245027,0.0035569284013245027,0,6.42
351873.32,251526.44,0.009034259858738469,0.009034259858738469,0,35.32
351381.2,251526.44,0.007919818758939674,0.007919818758939674,0,58.74
352267.02,251526.44,0.00466214356674215,0.00466214356674215,0,29.34
352168.6,251526.44,0.00868047564777481,0.00868047564777481,0,34.81
351971.75,251526.44,-0.0015069148312823516,-0.0015069148312823516,0,13.94
351774.9,251526.44,0.011327056288300415,0.011327056288300415,0,45.24
351676.47,251526.44,0.0038248251634429398,0.0038248251634429398,0,27.52
351479.62,251526.44,0.010171532045585723,0.010171532045585723,0,40.63
352463.86,251526.45,0.009636460127613692,0.009636460127613692,0,4.78
351186.78,251528.89,0.009982815962910964,0.009982815962910964,0,52.98
352546.15,251543.68,0.0003486516596912039,0.0003486516596912039,0,62.3
351113.04,251554.13,-0.013118061270039443,-0.013118061270039443,0,91.11
352611.77,251575.4,0.0041749837116368035,0.0041749837116368035,0,11.04
352562.3,251624.86,-0.00039319159755306246,-0.00039319159755306246,0,63.5
