POINT_X,POINT_Y,derivative_raw,derivative_constrained,sign_violation,baseline_value
352147.7,251154.63,-0.005036121383078891,-0.005036121383078891,0,0.0
351983.15,251161.63,0.001968590818345062,0.001968590818345062,0,6.21
351915.24,251178.41,-0.0012753882116095078,-0.0012753882116095078,0,0.0
352070.17,251231.16,-0.006221742335483963,-0.006221742335483963,0,91.05
351971.75,251231.16,-0.0029759526290342978,-0.0029759526290342978,0,83.65
352168.19,251231.57,0.0038056276547252395,0.0038056276547252395,0,12.89
351877.08,251237.06,-0.0011075688013771113,-0.0011075688013771113,0,43.76
352247.32,251251.9,-0.006599078706147068,-0.006599078706147068,0,0.0
351781.01,251256.5,0.0027721785835826043,0.0027721785835826043,0,3.51
351681.89,251267.98,0.0023592900960341316,0.0023592900960341316,0,0.01
351598.6,251274.79,0.003564155178234957,0.003564155178234957,0,0.0
351676.47,251329.59,0.0014023278316975122,0.0014023278316975122,0,55.85
352168.6,251329.59,-0.003873154166329841,-0.003873154166329841,0,94.68
351774.9,251329.59,0.004724551532312178,0.004724551532312178,0,73.27
352070.17,251329.59,-0.004075040811063043,-0.004075040811063043,0,85.0
351873.32,251329.59,0.006122818564404758,0.006122818564404758,0,100.0
351971.75,251329.59,0.005575547806923812,0.005575547806923812,0,69.75
351578.17,251329.72,0.0019595935472762867,0.0019595935472762867,0,58.02
352266.8,251329.81,-0.003084438214500509,-0.003084438214500509,0,47.2
351482.01,251336.79,0.0013019287882322136,0.0013019287882322136,0,37.64
352346.94,251349.17,-0.0031125867782491184,-0.0031125867782491184,0,39.79
351387.42,251351.59,0.006560242126814744,0.006560242126814744,0,2.12
351313.37,251367.71,0.0074029000225048144,0.0074029000225048144,0,0.0
351381.2,251428.01,0.0013924291965154148,0.0013924291965154148,0,45.82
352267.02,251428.01,0.0040478993270122,0.0040478993270122,0,100.0
351578.05,251428.01,0.0006305299490429918,0.0006305299490429918,0,51.01
352070.17,251428.01,-0.0028337406962472837,-0.0028337406962472837,0,47.6
351873.32,251428.01,-0.000827918986101483,-0.000827918986101483,0,50.78
352168.6,251428.01,-0.0026725363733176794,-0.0026725363733176794,0,83.86
351971.75,251428.01,0.005675212488316109,0.005675212488316109,0,73.36
