grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tos_trend_forced
0,163.75,-76.25,76.25,0.0,4,0.06675070501059509
1,166.25,-76.25,76.25,0.0,4,0.06597360997080952
2,168.75,-76.25,76.25,0.0,4,0.061858239996175464
3,171.25,-76.25,76.25,0.0,4,0.05311402230744178
4,173.75,-76.25,76.25,0.0,4,0.04448721597587225
5,176.25,-76.25,76.25,0.0,4,0.037710698128850084
6,178.75,-76.25,76.25,0.0,4,0.030922559335491123
7,181.25,-76.25,76.25,0.0,4,0.02985508693449003
8,183.75,-76.25,76.25,0.0,4,0.028784630346448938
9,186.25,-76.25,76.25,0.0,4,0.03437839884323482
10,188.75,-76.25,76.25,0.0,4,0.04692273693361817
11,191.25,-76.25,76.25,0.0,4,0.0572668674809937
12,193.75,-76.25,76.25,0.0,4,0.06198795070392993
13,196.25,-76.25,76.25,0.0,4,0.06707771282049356
14,198.75,-76.25,76.25,0.0,4,0.07080324503943367
15,201.25,-76.25,76.25,0.0,4,0.06921529634155166
16,203.75,-76.25,76.25,0.0,4,0.06792358875191457
17,206.25,-76.25,76.25,0.0,4,0.06985850190119501
18,208.75,-76.25,76.25,0.0,4,0.07404199308028417
19,211.25,-76.25,76.25,0.0,4,0.07411568908431526
20,306.25,-76.25,76.25,0.0,4,0.012904326447391198
21,308.75,-76.25,76.25,0.0,4,0.011261191709455687
22,311.25,-76.25,76.25,0.0,4,0.01031527996320341
23,313.75,-76.25,76.25,0.0,4,0.013711774380419688
24,316.25,-76.25,76.25,0.0,4,0.017802232563497684
25,318.75,-76.25,76.25,0.0,4,0.022127205019994024
26,321.25,-76.25,76.25,0.0,4,0.025496332417082226
27,323.75,-76.25,76.25,0.0,4,0.027485747026471687
28,326.25,-76.25,76.25,0.0,4,0.03021797626965313
29,328.75,-76.25,76.25,0.0,4,0.029209115922510957
30,331.25,-76.25,76.25,0.0,4,0.029820367628060993
31,166.25,-73.75,73.75,0.0,4,0.0647585319553289
32,168.75,-73.75,73.75,0.0,4,0.06671482393113487
33,171.25,-73.75,73.75,0.0,4,0.056866762430379296
34,173.75,-73.75,73.75,0.0,4,0.04021285749077001
35,176.25,-73.75,73.75,0.0,4,0.022730581581056754
36,178.75,-73.75,73.75,0.0,4,0.00977751620784618
37,181.25,-73.75,73.75,0.0,4,0.011941895444784571
38,183.75,-73.75,73.75,0.0,4,0.050981488348756425
39,186.25,-73.75,73.75,0.0,4,0.06770535849261686
40,188.75,-73.75,73.75,0.0,4,0.06838643752946691
41,191.25,-73.75,73.75,0.0,4,0.06440888479086823
42,193.75,-73.75,73.75,0.0,4,0.06215718630441711
43,196.25,-73.75,73.75,0.0,4,0.06080722071750147
44,198.75,-73.75,73.75,0.0,4,0.06134163588183968
45,201.25,-73.75,73.75,0.0,4,0.061918422165479596
46,203.75,-73.75,73.75,0.0,4,0.06259200562307625
47,206.25,-73.75,73.75,0.0,4,0.06317289373444188
48,208.75,-73.75,73.75,0.0,4,0.06495435288077103
49,211.25,-73.75,73.75,0.0,4,0.0686184416519992
50,213.75,-73.75,73.75,0.0,4,0.07221840251446836
51,216.25,-73.75,73.75,0.0,4,0.07556425425654188
52,218.75,-73.75,73.75,0.0,4,0.07828649010663621
53,221.25,-73.75,73.75,0.0,4,0.07994204908001505
54,223.75,-73.75,73.75,0.0,4,0.0804020948150698
55,226.25,-73.75,73.75,0.0,4,0.07901805941056465
56,228.75,-73.75,73.75,0.0,4,0.07370401040009286
57,231.25,-73.75,73.75,0.0,4,0.06320436856835558
58,236.25,-73.75,73.75,0.0,4,0.04620015507179991
59,238.75,-73.75,73.75,0.0,4,0.05190105449472224
60,241.25,-73.75,73.75,0.0,4,0.051574122357921394
61,243.75,-73.75,73.75,0.0,4,0.04836964444115527
62,246.25,-73.75,73.75,0.0,4,0.030737505010650548
63,248.75,-73.75,73.75,0.0,4,0.0233063567106633
64,251.25,-73.75,73.75,0.0,4,0.01728952162678242
65,253.75,-73.75,73.75,0.0,4,0.008178118674451914
66,256.25,-73.75,73.75,0.0,0,0.0019666244724952215
67,276.25,-73.75,73.75,0.0,0,0.012885159687833814
68,278.75,-73.75,73.75,0.0,0,0.008316553895878905
69,301.25,-73.75,73.75,0.0,4,0.045284318728060616
70,303.75,-73.75,73.75,0.0,4,0.036002138380299885
71,306.25,-73.75,73.75,0.0,4,0.02956345987379361
72,308.75,-73.75,73.75,0.0,4,0.02621515513610461
73,311.25,-73.75,73.75,0.0,4,0.027131328252829327
74,313.75,-73.75,73.75,0.0,4,0.031154858466323238
75,316.25,-73.75,73.75,0.0,4,0.03669554146121697
76,318.75,-73.75,73.75,0.0,4,0.0447949092778817
77,321.25,-73.75,73.75,0.0,4,0.051560362629273986
78,323.75,-73.75,73.75,0.0,4,0.056392225245044995
79,326.25,-73.75,73.75,0.0,4,0.05735425241814773
80,328.75,-73.75,73.75,0.0,4,0.05452336644631301
81,331.25,-73.75,73.75,0.0,4,0.04830754454088539
82,333.75,-73.75,73.75,0.0,4,0.03893778121532629
83,336.25,-73.75,73.75,0.0,4,0.03490236563752393
84,338.75,-73.75,73.75,0.0,4,0.033751659353505166
85,111.25,-71.25,71.25,0.0,0,0.09808122435233119
86,116.25,-71.25,71.25,0.0,0,0.11105449327307104
87,118.75,-71.25,71.25,0.0,0,0.132666589546466
88,121.25,-71.25,71.25,0.0,0,0.1563736799263873
89,123.75,-71.25,71.25,0.0,0,0.15722429600217477
90,168.75,-71.25,71.25,0.0,4,0.05109615847521537
91,171.25,-71.25,71.25,0.0,4,0.04235126550871806
92,173.75,-71.25,71.25,0.0,4,0.03619385725499049
93,176.25,-71.25,71.25,0.0,4,0.03761867130227467
94,178.75,-71.25,71.25,0.0,4,0.038961456144056994
95,181.25,-71.25,71.25,0.0,4,0.038618518930049986
96,183.75,-71.25,71.25,0.0,4,0.042579107678545315
97,186.25,-71.25,71.25,0.0,4,0.05473986617216418
98,188.75,-71.25,71.25,0.0,4,0.058280447434221394
99,191.25,-71.25,71.25,0.0,4,0.05425341081783983
100,193.75,-71.25,71.25,0.0,4,0.04991686643349774
101,196.25,-71.25,71.25,0.0,4,0.04805229660258955
102,198.75,-71.25,71.25,0.0,4,0.04862090509540473
103,201.25,-71.25,71.25,0.0,4,0.0504652538460533
104,203.75,-71.25,71.25,0.0,4,0.05283193384849239
105,206.25,-71.25,71.25,0.0,4,0.05526885697949582
106,208.75,-71.25,71.25,0.0,4,0.05832693434069443
107,211.25,-71.25,71.25,0.0,4,0.061323519098715
108,213.75,-71.25,71.25,0.0,4,0.06524529643409507
109,216.25,-71.25,71.25,0.0,4,0.06954542776901315
110,218.75,-71.25,71.25,0.0,4,0.07353970438348983
111,221.25,-71.25,71.25,0.0,4,0.07756700389777149
112,223.75,-71.25,71.25,0.0,4,0.08333696410201415
113,226.25,-71.25,71.25,0.0,4,0.09013586714917356
114,228.75,-71.25,71.25,0.0,4,0.09509027488463438
115,231.25,-71.25,71.25,0.0,4,0.09615408999370487
116,233.75,-71.25,71.25,0.0,4,0.09644371316704187
117,236.25,-71.25,71.25,0.0,4,0.09685979978331546
118,238.75,-71.25,71.25,0.0,4,0.09568835164911252
119,241.25,-71.25,71.25,0.0,4,0.09201778592240367
120,243.75,-71.25,71.25,0.0,4,0.09104434985078377
121,246.25,-71.25,71.25,0.0,4,0.09316464740868928
122,248.75,-71.25,71.25,0.0,4,0.10066159740532975
123,251.25,-71.25,71.25,0.0,4,0.11407528137182044
124,253.75,-71.25,71.25,0.0,4,0.1287699127196496
125,256.25,-71.25,71.25,0.0,4,0.11949672355421118
126,258.75,-71.25,71.25,0.0,4,0.1038941672734231
127,261.25,-71.25,71.25,0.0,4,0.08583880160635353
128,263.75,-71.25,71.25,0.0,4,0.0678874783089536
129,266.25,-71.25,71.25,0.0,4,0.06845176823877334
130,268.75,-71.25,71.25,0.0,4,0.0748825087867833
131,271.25,-71.25,71.25,0.0,4,0.07245437952468388
132,273.75,-71.25,71.25,0.0,4,0.06471701053620234
133,276.25,-71.25,71.25,0.0,4,0.058900382919369804
134,278.75,-71.25,71.25,0.0,4,0.05810654675992011
135,281.25,-71.25,71.25,0.0,4,0.053785519267165266
136,283.75,-71.25,71.25,0.0,4,0.02825851805067017
137,298.75,-71.25,71.25,0.0,4,0.06426235578510434
138,301.25,-71.25,71.25,0.0,4,0.06034577251875558
139,303.75,-71.25,71.25,0.0,4,0.05780754010856855
140,306.25,-71.25,71.25,0.0,4,0.05972611105766247
141,308.75,-71.25,71.25,0.0,4,0.060798621510168016
142,311.25,-71.25,71.25,0.0,4,0.06618053027133829
143,313.75,-71.25,71.25,0.0,4,0.06784346143456108
144,316.25,-71.25,71.25,0.0,4,0.06819471462101784
145,318.75,-71.25,71.25,0.0,4,0.07265951515721417
146,321.25,-71.25,71.25,0.0,4,0.08060420231002284
147,323.75,-71.25,71.25,0.0,4,0.08621543008823782
148,326.25,-71.25,71.25,0.0,4,0.08980683971901597
149,328.75,-71.25,71.25,0.0,4,0.09193428748964588
150,331.25,-71.25,71.25,0.0,4,0.09214621879927841
151,333.75,-71.25,71.25,0.0,4,0.09437518368289088
152,336.25,-71.25,71.25,0.0,4,0.09544130144936926
153,338.75,-71.25,71.25,0.0,4,0.09750280667159499
154,341.25,-71.25,71.25,0.0,4,0.1007074441248833
155,343.75,-71.25,71.25,0.0,4,0.09535000643553913
156,346.25,-71.25,71.25,0.0,4,0.08483875263791567
157,348.75,-71.25,71.25,0.0,4,0.08260325878390036
158,1.25,-68.75,68.75,0.0,4,0.16365633996643375
159,3.75,-68.75,68.75,0.0,4,0.16549733083699913
160,6.25,-68.75,68.75,0.0,4,0.17058957825902146
161,8.75,-68.75,68.75,0.0,4,0.17699903938078596
162,11.25,-68.75,68.75,0.0,4,0.1876570304870251
163,13.75,-68.75,68.75,0.0,4,0.1981294766189041
164,16.25,-68.75,68.75,0.0,4,0.20981097053675973
165,18.75,-68.75,68.75,0.0,4,0.22607782666912962
166,21.25,-68.75,68.75,0.0,4,0.2575310470182242
167,23.75,-68.75,68.75,0.0,4,0.28631755527122243
168,26.25,-68.75,68.75,0.0,4,0.3069758004573285
169,28.75,-68.75,68.75,0.0,4,0.31436508542280284
170,31.25,-68.75,68.75,0.0,4,0.33372228620507555
171,33.75,-68.75,68.75,0.0,4,0.2170898624887126
172,36.25,-68.75,68.75,0.0,4,0.16136506451184005
173,38.75,-68.75,68.75,0.0,4,0.19150499949116967
174,41.25,-68.75,68.75,0.0,4,0.27001466086353915
175,71.25,-68.75,68.75,0.0,4,0.07380402690014075
176,73.75,-68.75,68.75,0.0,4,0.06653539336157331
177,76.25,-68.75,68.75,0.0,4,0.06370254942307257
178,78.75,-68.75,68.75,0.0,0,0.08913393280762706
179,106.25,-68.75,68.75,0.0,0,0.1010473042109004
180,108.75,-68.75,68.75,0.0,0,0.09955884083046755
181,111.25,-68.75,68.75,0.0,0,0.09808122435233119
182,116.25,-68.75,68.75,0.0,0,0.11072424107761467
183,118.75,-68.75,68.75,0.0,0,0.13287469794285797
184,121.25,-68.75,68.75,0.0,0,0.15640970596625567
185,123.75,-68.75,68.75,0.0,0,0.15722587578052588
186,126.25,-68.75,68.75,0.0,0,0.12660790133869926
187,128.75,-68.75,68.75,0.0,0,0.11275261972523573
188,131.25,-68.75,68.75,0.0,0,0.1270500103096884
189,156.25,-68.75,68.75,0.0,4,0.04937839563056484
190,158.75,-68.75,68.75,0.0,4,0.061932470314191614
191,161.25,-68.75,68.75,0.0,4,0.0739502493627792
192,163.75,-68.75,68.75,0.0,4,0.06974818037382559
193,166.25,-68.75,68.75,0.0,4,0.05766574558432183
194,168.75,-68.75,68.75,0.0,4,0.04814441031985735
195,171.25,-68.75,68.75,0.0,4,0.039704390920751995
196,173.75,-68.75,68.75,0.0,4,0.03629963602050122
197,176.25,-68.75,68.75,0.0,4,0.03479545315246804
198,178.75,-68.75,68.75,0.0,4,0.03024928793725762
199,181.25,-68.75,68.75,0.0,4,0.028565727836140007
200,183.75,-68.75,68.75,0.0,4,0.03131233024933038
201,186.25,-68.75,68.75,0.0,4,0.03196623665794531
202,188.75,-68.75,68.75,0.0,4,0.03342445771859971
203,191.25,-68.75,68.75,0.0,4,0.03482645923114947
204,193.75,-68.75,68.75,0.0,4,0.036541114513976826
205,196.25,-68.75,68.75,0.0,4,0.03769888187102332
206,198.75,-68.75,68.75,0.0,4,0.04016086919036493
207,201.25,-68.75,68.75,0.0,4,0.04358363483831489
208,203.75,-68.75,68.75,0.0,4,0.046259281136081264
209,206.25,-68.75,68.75,0.0,4,0.049856088678976354
210,208.75,-68.75,68.75,0.0,4,0.05639025236440437
211,211.25,-68.75,68.75,0.0,4,0.06535149382655599
212,213.75,-68.75,68.75,0.0,4,0.0776018424105126
213,216.25,-68.75,68.75,0.0,4,0.08639149019298165
214,218.75,-68.75,68.75,0.0,4,0.09204616728776664
215,221.25,-68.75,68.75,0.0,4,0.09390428594321941
216,223.75,-68.75,68.75,0.0,4,0.09796793767940006
217,226.25,-68.75,68.75,0.0,4,0.1009683368593342
218,228.75,-68.75,68.75,0.0,4,0.10542709412937012
219,231.25,-68.75,68.75,0.0,4,0.10919518932942361
220,233.75,-68.75,68.75,0.0,4,0.11265145423716504
221,236.25,-68.75,68.75,0.0,4,0.11901862652261454
222,238.75,-68.75,68.75,0.0,4,0.12109053133987359
223,241.25,-68.75,68.75,0.0,4,0.12496044143197307
224,243.75,-68.75,68.75,0.0,4,0.12948708903456607
225,246.25,-68.75,68.75,0.0,4,0.13691313170025896
226,248.75,-68.75,68.75,0.0,4,0.13755151469488874
