grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend_forced
0,1.25,-88.75,88.75,1.0,0,0.02011467855475064
1,3.75,-88.75,88.75,1.0,0,0.020122143856458722
2,6.25,-88.75,88.75,1.0,0,0.02013609993344904
3,8.75,-88.75,88.75,1.0,0,0.02011114210639118
4,11.25,-88.75,88.75,1.0,0,0.02005366421739673
5,13.75,-88.75,88.75,1.0,0,0.019996923127517358
6,16.25,-88.75,88.75,1.0,0,0.019952570768590853
7,18.75,-88.75,88.75,1.0,0,0.019918725942589338
8,21.25,-88.75,88.75,1.0,0,0.019908026965608693
9,23.75,-88.75,88.75,1.0,0,0.019942720910211115
10,26.25,-88.75,88.75,1.0,0,0.02001355541072486
11,28.75,-88.75,88.75,1.0,0,0.020102021030706636
12,31.25,-88.75,88.75,1.0,0,0.02015157342773935
13,33.75,-88.75,88.75,1.0,0,0.020125951301626206
14,36.25,-88.75,88.75,1.0,0,0.020058303624304122
15,38.75,-88.75,88.75,1.0,0,0.02000051504362493
16,41.25,-88.75,88.75,1.0,0,0.019973625959130558
17,43.75,-88.75,88.75,1.0,0,0.01994951066332234
18,46.25,-88.75,88.75,1.0,0,0.019901087869981876
19,48.75,-88.75,88.75,1.0,0,0.01982830599869179
20,51.25,-88.75,88.75,1.0,0,0.019700698372082506
21,53.75,-88.75,88.75,1.0,0,0.019512421383729463
22,56.25,-88.75,88.75,1.0,0,0.019322394975558994
23,58.75,-88.75,88.75,1.0,0,0.019118288437872052
24,61.25,-88.75,88.75,1.0,0,0.01888499126697791
25,63.75,-88.75,88.75,1.0,0,0.01867188070138743
26,66.25,-88.75,88.75,1.0,0,0.01846172164069876
27,68.75,-88.75,88.75,1.0,0,0.018237526440016437
28,71.25,-88.75,88.75,1.0,0,0.01805210047988844
29,73.75,-88.75,88.75,1.0,0,0.017922911951233866
30,76.25,-88.75,88.75,1.0,0,0.017797238231966647
31,78.75,-88.75,88.75,1.0,0,0.01765121781064504
32,81.25,-88.75,88.75,1.0,0,0.017489926141402712
33,83.75,-88.75,88.75,1.0,0,0.01732486956053893
34,86.25,-88.75,88.75,1.0,0,0.017147882078714097
35,88.75,-88.75,88.75,1.0,0,0.01697984527326169
36,91.25,-88.75,88.75,1.0,0,0.01683958931655318
37,93.75,-88.75,88.75,1.0,0,0.01671477239784368
38,96.25,-88.75,88.75,1.0,0,0.01659046519449078
39,98.75,-88.75,88.75,1.0,0,0.01645834534805572
40,101.25,-88.75,88.75,1.0,0,0.016354068163425387
41,103.75,-88.75,88.75,1.0,0,0.016283090434319317
42,106.25,-88.75,88.75,1.0,0,0.016213265134899294
43,108.75,-88.75,88.75,1.0,0,0.016099518659174538
44,111.25,-88.75,88.75,1.0,0,0.015963361140629583
45,113.75,-88.75,88.75,1.0,0,0.01588499803838198
46,116.25,-88.75,88.75,1.0,0,0.015866817121023412
47,118.75,-88.75,88.75,1.0,0,0.015829601270309003
48,121.25,-88.75,88.75,1.0,0,0.015758125932265957
49,123.75,-88.75,88.75,1.0,0,0.015709287429176145
50,126.25,-88.75,88.75,1.0,0,0.01571836053147989
51,128.75,-88.75,88.75,1.0,0,0.01574754551202637
52,131.25,-88.75,88.75,1.0,0,0.015787524495556298
53,133.75,-88.75,88.75,1.0,0,0.01584044441051384
54,136.25,-88.75,88.75,1.0,0,0.01589929172992031
55,138.75,-88.75,88.75,1.0,0,0.01599017959195414
56,141.25,-88.75,88.75,1.0,0,0.01608934715138049
57,143.75,-88.75,88.75,1.0,0,0.016185503585482958
58,146.25,-88.75,88.75,1.0,0,0.016309312274202153
59,148.75,-88.75,88.75,1.0,0,0.016454973783422207
60,151.25,-88.75,88.75,1.0,0,0.016568550713474364
61,153.75,-88.75,88.75,1.0,0,0.01665620988699784
62,156.25,-88.75,88.75,1.0,0,0.01677438583018652
63,158.75,-88.75,88.75,1.0,0,0.0169037169200016
64,161.25,-88.75,88.75,1.0,0,0.017001392480642686
65,163.75,-88.75,88.75,1.0,0,0.017069943199342772
66,166.25,-88.75,88.75,1.0,0,0.017136815924311034
67,168.75,-88.75,88.75,1.0,0,0.01724335492996356
68,171.25,-88.75,88.75,1.0,0,0.017385207990923843
69,173.75,-88.75,88.75,1.0,0,0.017525836875769335
70,176.25,-88.75,88.75,1.0,0,0.017681425877151654
71,178.75,-88.75,88.75,1.0,0,0.017837442366737215
72,181.25,-88.75,88.75,1.0,0,0.017969925410530142
73,183.75,-88.75,88.75,1.0,0,0.01807026203432337
74,186.25,-88.75,88.75,1.0,0,0.018135940552444454
75,188.75,-88.75,88.75,1.0,0,0.018180544265614804
76,191.25,-88.75,88.75,1.0,0,0.01820680985299777
77,193.75,-88.75,88.75,1.0,0,0.018266421738598264
78,196.25,-88.75,88.75,1.0,0,0.01837166141764002
79,198.75,-88.75,88.75,1.0,0,0.01847667006353579
80,201.25,-88.75,88.75,1.0,0,0.018571564745682192
81,203.75,-88.75,88.75,1.0,0,0.018657570672648248
82,206.25,-88.75,88.75,1.0,0,0.018737711505900836
83,208.75,-88.75,88.75,1.0,0,0.01883126851295593
84,211.25,-88.75,88.75,1.0,0,0.018933676540872094
85,213.75,-88.75,88.75,1.0,0,0.01901751675221615
86,216.25,-88.75,88.75,1.0,0,0.019089781716267157
87,218.75,-88.75,88.75,1.0,0,0.019173472771593706
88,221.25,-88.75,88.75,1.0,0,0.019270295990980818
89,223.75,-88.75,88.75,1.0,0,0.019393774814982362
90,226.25,-88.75,88.75,1.0,0,0.01953755243212385
91,228.75,-88.75,88.75,1.0,0,0.019685395007617543
92,231.25,-88.75,88.75,1.0,0,0.019831766118296082
93,233.75,-88.75,88.75,1.0,0,0.019939907669815078
94,236.25,-88.75,88.75,1.0,0,0.020006712394928638
95,238.75,-88.75,88.75,1.0,0,0.020069439292743494
96,241.25,-88.75,88.75,1.0,0,0.02012395168059409
97,243.75,-88.75,88.75,1.0,0,0.020160729657517765
98,246.25,-88.75,88.75,1.0,0,0.020195201637862766
99,248.75,-88.75,88.75,1.0,0,0.02021844689764784
100,251.25,-88.75,88.75,1.0,0,0.02020378840346301
101,253.75,-88.75,88.75,1.0,0,0.020161501585805926
102,256.25,-88.75,88.75,1.0,0,0.020124125654051417
103,258.75,-88.75,88.75,1.0,0,0.020093757649219966
104,261.25,-88.75,88.75,1.0,0,0.020072194638475132
105,263.75,-88.75,88.75,1.0,0,0.020061632191848425
106,266.25,-88.75,88.75,1.0,0,0.020062211989554452
107,268.75,-88.75,88.75,1.0,0,0.020086670614493738
108,271.25,-88.75,88.75,1.0,0,0.02014725838306863
109,273.75,-88.75,88.75,1.0,0,0.020206163538857045
110,276.25,-88.75,88.75,1.0,0,0.020248744219719235
111,278.75,-88.75,88.75,1.0,0,0.020306334095394705
112,281.25,-88.75,88.75,1.0,0,0.020391586829876105
113,283.75,-88.75,88.75,1.0,0,0.020491969068720233
114,286.25,-88.75,88.75,1.0,0,0.020572487670494743
115,288.75,-88.75,88.75,1.0,0,0.020639183885071802
116,291.25,-88.75,88.75,1.0,0,0.020711734111256198
117,293.75,-88.75,88.75,1.0,0,0.020776378715251096
118,296.25,-88.75,88.75,1.0,0,0.020828370487163867
119,298.75,-88.75,88.75,1.0,0,0.020869532134398686
120,301.25,-88.75,88.75,1.0,0,0.020896263623943503
121,303.75,-88.75,88.75,1.0,0,0.020903374949659326
122,306.25,-88.75,88.75,1.0,0,0.02088131225142284
123,308.75,-88.75,88.75,1.0,0,0.020834552619338975
124,311.25,-88.75,88.75,1.0,0,0.020767063957405574
125,313.75,-88.75,88.75,1.0,0,0.020695620002357144
126,316.25,-88.75,88.75,1.0,0,0.020638119119559335
127,318.75,-88.75,88.75,1.0,0,0.02059612652985377
128,321.25,-88.75,88.75,1.0,0,0.020558644250026105
129,323.75,-88.75,88.75,1.0,0,0.020521455724956054
130,326.25,-88.75,88.75,1.0,0,0.020490537087332283
131,328.75,-88.75,88.75,1.0,0,0.020465705189325004
132,331.25,-88.75,88.75,1.0,0,0.020446738971482477
133,333.75,-88.75,88.75,1.0,0,0.02044178928832919
134,336.25,-88.75,88.75,1.0,0,0.020431492978585233
135,338.75,-88.75,88.75,1.0,0,0.020407721263318843
136,341.25,-88.75,88.75,1.0,0,0.02037670868475047
137,343.75,-88.75,88.75,1.0,0,0.020342804244046154
138,346.25,-88.75,88.75,1.0,0,0.02029903908873239
139,348.75,-88.75,88.75,1.0,0,0.020242818154041473
140,351.25,-88.75,88.75,1.0,0,0.020206177396076663
141,353.75,-88.75,88.75,1.0,0,0.02018548310658352
142,356.25,-88.75,88.75,1.0,0,0.020157847273740162
143,358.75,-88.75,88.75,1.0,0,0.020116334990665282
144,1.25,-86.25,86.25,1.0,0,0.014579305788584985
145,3.75,-86.25,86.25,1.0,0,0.014515150416486187
146,6.25,-86.25,86.25,1.0,0,0.014312710982623114
147,8.75,-86.25,86.25,1.0,0,0.014000774117660182
148,11.25,-86.25,86.25,1.0,0,0.013693660702814171
149,13.75,-86.25,86.25,1.0,0,0.013384247851143088
150,16.25,-86.25,86.25,1.0,0,0.013163638766899051
151,18.75,-86.25,86.25,1.0,0,0.013058559636408434
152,21.25,-86.25,86.25,1.0,0,0.012928039436231517
153,23.75,-86.25,86.25,1.0,0,0.012933311582302428
154,26.25,-86.25,86.25,1.0,0,0.012918327016447987
155,28.75,-86.25,86.25,1.0,0,0.012942734391030653
156,31.25,-86.25,86.25,1.0,0,0.013051034146952176
157,33.75,-86.25,86.25,1.0,0,0.013127403495752463
158,36.25,-86.25,86.25,1.0,0,0.013234952266466902
159,38.75,-86.25,86.25,1.0,0,0.013341346952337884
160,41.25,-86.25,86.25,1.0,0,0.013361939261627844
161,43.75,-86.25,86.25,1.0,0,0.013312855435179438
162,46.25,-86.25,86.25,1.0,0,0.013231754821507822
163,48.75,-86.25,86.25,1.0,0,0.013021657263594008
164,51.25,-86.25,86.25,1.0,0,0.012649681702666228
165,53.75,-86.25,86.25,1.0,0,0.012267678519489964
166,56.25,-86.25,86.25,1.0,0,0.012120808939686619
167,58.75,-86.25,86.25,1.0,0,0.011998090784864928
168,61.25,-86.25,86.25,1.0,0,0.011914654479369532
169,63.75,-86.25,86.25,1.0,0,0.011900112410247668
170,66.25,-86.25,86.25,1.0,0,0.011778758709658683
171,68.75,-86.25,86.25,1.0,0,0.01171605290346685
172,71.25,-86.25,86.25,1.0,0,0.011655724207099708
173,73.75,-86.25,86.25,1.0,0,0.01158578552350436
174,76.25,-86.25,86.25,1.0,0,0.011558596123354173
175,78.75,-86.25,86.25,1.0,0,0.011587861028139803
176,81.25,-86.25,86.25,1.0,0,0.011626501405696767
177,83.75,-86.25,86.25,1.0,0,0.01168384826560673
178,86.25,-86.25,86.25,1.0,0,0.011722527233426832
179,88.75,-86.25,86.25,1.0,0,0.01177775366845238
180,91.25,-86.25,86.25,1.0,0,0.011811172084475996
181,93.75,-86.25,86.25,1.0,0,0.011790151462136297
182,96.25,-86.25,86.25,1.0,0,0.011731030553106677
183,98.75,-86.25,86.25,1.0,0,0.01165949126034711
184,101.25,-86.25,86.25,1.0,0,0.011623067348226393
185,103.75,-86.25,86.25,1.0,0,0.011707359609926112
186,106.25,-86.25,86.25,1.0,0,0.011736793624898783
187,108.75,-86.25,86.25,1.0,0,0.011742361218571445
188,111.25,-86.25,86.25,1.0,0,0.011830891458896297
189,113.75,-86.25,86.25,1.0,0,0.01192700121759258
190,116.25,-86.25,86.25,1.0,0,0.011956900638424042
191,118.75,-86.25,86.25,1.0,0,0.01180636560596505
192,121.25,-86.25,86.25,1.0,0,0.011574986803546858
193,123.75,-86.25,86.25,1.0,0,0.011424771204591429
194,126.25,-86.25,86.25,1.0,0,0.011300726607380482
195,128.75,-86.25,86.25,1.0,0,0.011188954195817747
196,131.25,-86.25,86.25,1.0,0,0.011201216035092394
197,133.75,-86.25,86.25,1.0,0,0.011301685442758272
198,136.25,-86.25,86.25,1.0,0,0.011443198006369549
199,138.75,-86.25,86.25,1.0,0,0.011641875697902409
200,141.25,-86.25,86.25,1.0,0,0.011793784768980122
201,143.75,-86.25,86.25,1.0,0,0.011761728296587656
202,146.25,-86.25,86.25,1.0,0,0.011523762286339948
203,148.75,-86.25,86.25,1.0,0,0.011005609696038835
204,151.25,-86.25,86.25,1.0,0,0.010225857409084283
205,153.75,-86.25,86.25,1.0,0,0.009392784400069203
206,156.25,-86.25,86.25,1.0,0,0.008612234057483752
207,158.75,-86.25,86.25,1.0,0,0.00791625398757888
208,161.25,-86.25,86.25,1.0,0,0.007289752068452103
209,163.75,-86.25,86.25,1.0,0,0.006898109934055223
210,166.25,-86.25,86.25,1.0,0,0.0068934693919580365
211,168.75,-86.25,86.25,1.0,0,0.0070185318597503175
212,171.25,-86.25,86.25,1.0,0,0.007402965830104512
213,173.75,-86.25,86.25,1.0,0,0.008372616195908721
214,176.25,-86.25,86.25,1.0,0,0.009740510180890123
215,178.75,-86.25,86.25,1.0,0,0.011329575248093651
216,181.25,-86.25,86.25,1.0,0,0.012841036668684183
217,183.75,-86.25,86.25,1.0,0,0.01449233351943386
218,186.25,-86.25,86.25,1.0,0,0.015945080746209064
219,188.75,-86.25,86.25,1.0,0,0.016890374569149692
220,191.25,-86.25,86.25,1.0,0,0.01784036214106601
