grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tas_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
0,1.25,-88.75,88.75,1.0,0,1.199081114150657,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
1,3.75,-88.75,88.75,1.0,0,1.196820457148365,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
2,6.25,-88.75,88.75,1.0,0,1.1964431860376532,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
3,8.75,-88.75,88.75,1.0,0,1.1978966947882306,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
4,11.25,-88.75,88.75,1.0,0,1.199460824807066,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
5,13.75,-88.75,88.75,1.0,0,1.201737316379741,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
6,16.25,-88.75,88.75,1.0,0,1.2058261268798507,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
7,18.75,-88.75,88.75,1.0,0,1.2119674396601579,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
8,21.25,-88.75,88.75,1.0,0,1.218457738815824,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
9,23.75,-88.75,88.75,1.0,0,1.2250458054260582,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
10,26.25,-88.75,88.75,1.0,0,1.2335807283007034,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
11,28.75,-88.75,88.75,1.0,0,1.2439305883550882,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
12,31.25,-88.75,88.75,1.0,0,1.255333645012212,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
13,33.75,-88.75,88.75,1.0,0,1.2675582527830842,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
14,36.25,-88.75,88.75,1.0,0,1.2812611946738475,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
15,38.75,-88.75,88.75,1.0,0,1.2959619249347332,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
16,41.25,-88.75,88.75,1.0,0,1.313314811944052,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
17,43.75,-88.75,88.75,1.0,0,1.3307153618522818,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
18,46.25,-88.75,88.75,1.0,0,1.3498583928901862,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
19,48.75,-88.75,88.75,1.0,0,1.3701282435623778,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
20,51.25,-88.75,88.75,1.0,0,1.3913502674746445,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
21,53.75,-88.75,88.75,1.0,0,1.4126978127106533,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
22,56.25,-88.75,88.75,1.0,0,1.4356594520728814,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
23,58.75,-88.75,88.75,1.0,0,1.4590722110648988,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
24,61.25,-88.75,88.75,1.0,0,1.4820432857878487,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
25,63.75,-88.75,88.75,1.0,0,1.5067314459748025,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
26,66.25,-88.75,88.75,1.0,0,1.5319093313028809,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
27,68.75,-88.75,88.75,1.0,0,1.5563973645119036,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
