grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
0,1.25,-88.75,88.75,1.0,0,0.009259163897227769,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
1,3.75,-88.75,88.75,1.0,0,0.008513765484813519,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
2,6.25,-88.75,88.75,1.0,0,0.007716871160589778,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
3,8.75,-88.75,88.75,1.0,0,0.00710097637070561,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
4,11.25,-88.75,88.75,1.0,0,0.006436974163759775,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
5,13.75,-88.75,88.75,1.0,0,0.005676291785956132,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
6,16.25,-88.75,88.75,1.0,0,0.004859306334879034,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
7,18.75,-88.75,88.75,1.0,0,0.004107400273457372,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
8,21.25,-88.75,88.75,1.0,0,0.003409919989346819,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
9,23.75,-88.75,88.75,1.0,0,0.002756720848063359,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
10,26.25,-88.75,88.75,1.0,0,0.0020408409405432786,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
11,28.75,-88.75,88.75,1.0,0,0.0013422262949519556,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
12,31.25,-88.75,88.75,1.0,0,0.0009806066897021615,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
13,33.75,-88.75,88.75,1.0,0,0.000793696034861078,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
14,36.25,-88.75,88.75,1.0,0,0.00048537225700979217,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
15,38.75,-88.75,88.75,1.0,0,0.00011003979015032693,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
16,41.25,-88.75,88.75,1.0,0,-0.0002980730782896206,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
17,43.75,-88.75,88.75,1.0,0,-0.0005892381769622496,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
18,46.25,-88.75,88.75,1.0,0,-0.0008223302349008892,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
19,48.75,-88.75,88.75,1.0,0,-0.0008354868065481467,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
20,51.25,-88.75,88.75,1.0,0,-0.0009615698368644906,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
21,53.75,-88.75,88.75,1.0,0,-0.0010265813005096275,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
22,56.25,-88.75,88.75,1.0,0,-0.0010955915779427218,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
23,58.75,-88.75,88.75,1.0,0,-0.0011819530833819226,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
24,61.25,-88.75,88.75,1.0,0,-0.0013196674787239221,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
25,63.75,-88.75,88.75,1.0,0,-0.0012819670862319185,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
26,66.25,-88.75,88.75,1.0,0,-0.001155639847086847,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
27,68.75,-88.75,88.75,1.0,0,-0.0010946374514307362,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
28,71.25,-88.75,88.75,1.0,0,-0.000926705848371316,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
29,73.75,-88.75,88.75,1.0,0,-0.0008093978920988103,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
30,76.25,-88.75,88.75,1.0,0,-0.0008401124834294908,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
31,78.75,-88.75,88.75,1.0,0,-0.0008705102589042846,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
32,81.25,-88.75,88.75,1.0,0,-0.0008429257834054947,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
33,83.75,-88.75,88.75,1.0,0,-0.0006916185939756818,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
34,86.25,-88.75,88.75,1.0,0,-0.0003711310534812945,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
35,88.75,-88.75,88.75,1.0,0,-1.8014157893510554e-06,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
36,91.25,-88.75,88.75,1.0,0,0.00040231314359094676,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
37,93.75,-88.75,88.75,1.0,0,0.0010260163966143818,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
38,96.25,-88.75,88.75,1.0,0,0.001458359632099951,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
39,98.75,-88.75,88.75,1.0,0,0.0017785680042533838,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
40,101.25,-88.75,88.75,1.0,0,0.0020222347665756367,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
41,103.75,-88.75,88.75,1.0,0,0.0022474977205251857,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
42,106.25,-88.75,88.75,1.0,0,0.0023626943882332097,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
43,108.75,-88.75,88.75,1.0,0,0.002491485325519163,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
44,111.25,-88.75,88.75,1.0,0,0.0024898283554542163,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
45,113.75,-88.75,88.75,1.0,0,0.0026342661872763716,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
46,116.25,-88.75,88.75,1.0,0,0.00286423280932587,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
47,118.75,-88.75,88.75,1.0,0,0.0030158599375634887,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
48,121.25,-88.75,88.75,1.0,0,0.0031745965502271776,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
49,123.75,-88.75,88.75,1.0,0,0.003415555554537857,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
50,126.25,-88.75,88.75,1.0,0,0.003578822443216875,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
51,128.75,-88.75,88.75,1.0,0,0.003710791462635759,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
52,131.25,-88.75,88.75,1.0,0,0.0037698444085164373,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
53,133.75,-88.75,88.75,1.0,0,0.003753050626590664,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
54,136.25,-88.75,88.75,1.0,0,0.0035737050330739645,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
55,138.75,-88.75,88.75,1.0,0,0.003398563249143291,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
56,141.25,-88.75,88.75,1.0,0,0.0032641914958645834,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
57,143.75,-88.75,88.75,1.0,0,0.003226916284506902,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
58,146.25,-88.75,88.75,1.0,0,0.003196869928685903,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
59,148.75,-88.75,88.75,1.0,0,0.003377739137669834,1.3123714439127312,1.2,-0.1,0.0,0.0,-1.8350416488263037e-17,-0.0055584770953486535,-0.028618895317805038
