grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tos_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
0,163.75,-76.25,76.25,0.0,4,-0.07436960128592512,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
1,166.25,-76.25,76.25,0.0,4,-0.13759437794611531,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
2,168.75,-76.25,76.25,0.0,4,-0.16526522370074898,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
3,171.25,-76.25,76.25,0.0,4,-0.09998257058420093,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
4,173.75,-76.25,76.25,0.0,4,-0.05261595072748468,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
5,176.25,-76.25,76.25,0.0,4,-0.07134251864290368,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
6,178.75,-76.25,76.25,0.0,4,-0.10947643450841942,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
7,181.25,-76.25,76.25,0.0,4,-0.15034908182782253,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
8,183.75,-76.25,76.25,0.0,4,-0.2167340203747664,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
9,186.25,-76.25,76.25,0.0,4,-0.29089771401367315,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
10,188.75,-76.25,76.25,0.0,4,-0.3447661630312027,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
11,191.25,-76.25,76.25,0.0,4,-0.3894324043399168,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
12,193.75,-76.25,76.25,0.0,4,-0.4219678731385774,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
13,196.25,-76.25,76.25,0.0,4,-0.465049833754249,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
14,198.75,-76.25,76.25,0.0,4,-0.5353139215152877,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
15,201.25,-76.25,76.25,0.0,4,-0.5849428964359263,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
16,203.75,-76.25,76.25,0.0,4,-0.6054627692546151,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
17,206.25,-76.25,76.25,0.0,4,-0.6202689925140495,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
18,208.75,-76.25,76.25,0.0,4,-0.5709852290460202,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
19,211.25,-76.25,76.25,0.0,4,-0.5405761641976502,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
20,303.75,-76.25,76.25,0.0,0,-0.1021852915219815,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
21,306.25,-76.25,76.25,0.0,4,-0.11574459649131888,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
22,308.75,-76.25,76.25,0.0,4,-0.16626640598475892,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
23,311.25,-76.25,76.25,0.0,4,-0.1989667261945442,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
24,313.75,-76.25,76.25,0.0,4,-0.19984928306039168,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
25,316.25,-76.25,76.25,0.0,4,-0.18786155122942005,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
26,318.75,-76.25,76.25,0.0,4,-0.17072606790039774,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
27,321.25,-76.25,76.25,0.0,4,-0.15353265942136796,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
28,323.75,-76.25,76.25,0.0,4,-0.14492391387746142,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
29,326.25,-76.25,76.25,0.0,4,-0.12724010730687862,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
30,328.75,-76.25,76.25,0.0,4,-0.10703085060962303,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
31,331.25,-76.25,76.25,0.0,4,-0.0667652429678761,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
32,333.75,-76.25,76.25,0.0,0,-0.04976488866318385,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
33,166.25,-73.75,73.75,0.0,4,0.02053935093658261,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
34,168.75,-73.75,73.75,0.0,4,-0.04533908708433059,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
35,171.25,-73.75,73.75,0.0,4,-0.1386532134082834,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
36,173.75,-73.75,73.75,0.0,4,-0.26673546759379263,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
37,176.25,-73.75,73.75,0.0,4,-0.5995250783509987,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
