grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
0,1.25,-88.75,88.75,1.0,0,0.017583528672846484,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
1,3.75,-88.75,88.75,1.0,0,0.017744500102940774,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
2,6.25,-88.75,88.75,1.0,0,0.0176067173930582,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
3,8.75,-88.75,88.75,1.0,0,0.017385189744954968,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
4,11.25,-88.75,88.75,1.0,0,0.01725620106513354,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
5,13.75,-88.75,88.75,1.0,0,0.01743344026534432,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
6,16.25,-88.75,88.75,1.0,0,0.01750721821317569,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
7,18.75,-88.75,88.75,1.0,0,0.01725875285797131,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
8,21.25,-88.75,88.75,1.0,0,0.01696795271701144,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
9,23.75,-88.75,88.75,1.0,0,0.01677287279422011,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
10,26.25,-88.75,88.75,1.0,0,0.016644628296878013,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
11,28.75,-88.75,88.75,1.0,0,0.01648484881788244,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
12,31.25,-88.75,88.75,1.0,0,0.016011578211458155,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
13,33.75,-88.75,88.75,1.0,0,0.0157463481249176,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
14,36.25,-88.75,88.75,1.0,0,0.015883247663634813,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
15,38.75,-88.75,88.75,1.0,0,0.015775243387150955,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
16,41.25,-88.75,88.75,1.0,0,0.015348927336235774,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
17,43.75,-88.75,88.75,1.0,0,0.015219030079805271,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
18,46.25,-88.75,88.75,1.0,0,0.015140328015605201,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
19,48.75,-88.75,88.75,1.0,0,0.015035674006226052,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
20,51.25,-88.75,88.75,1.0,0,0.015128710294465095,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
21,53.75,-88.75,88.75,1.0,0,0.014946320759002095,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
22,56.25,-88.75,88.75,1.0,0,0.014777934140174517,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
23,58.75,-88.75,88.75,1.0,0,0.014691737375288796,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
24,61.25,-88.75,88.75,1.0,0,0.014808196296428431,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
