grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tos_trend_forced
0,163.75,-76.25,76.25,0.0,4,0.033119735154354714
1,166.25,-76.25,76.25,0.0,4,0.0347208639547314
2,168.75,-76.25,76.25,0.0,4,0.03954311417683226
3,171.25,-76.25,76.25,0.0,4,0.043129657901962444
4,173.75,-76.25,76.25,0.0,4,0.04384818356635298
5,176.25,-76.25,76.25,0.0,4,0.05199455241073637
6,178.75,-76.25,76.25,0.0,4,0.05720853443690577
7,181.25,-76.25,76.25,0.0,4,0.04648625440976362
8,183.75,-76.25,76.25,0.0,4,0.03160668120409641
9,186.25,-76.25,76.25,0.0,4,0.023749176137140143
10,188.75,-76.25,76.25,0.0,4,0.021827407878532584
11,191.25,-76.25,76.25,0.0,4,0.020262852322383805
12,193.75,-76.25,76.25,0.0,4,0.01918715472406645
13,196.25,-76.25,76.25,0.0,4,0.019661715097608168
14,198.75,-76.25,76.25,0.0,4,0.01801937199490947
15,201.25,-76.25,76.25,0.0,4,0.014633525833770797
16,203.75,-76.25,76.25,0.0,4,0.01428274580492154
17,206.25,-76.25,76.25,0.0,4,0.014448283954478894
18,208.75,-76.25,76.25,0.0,4,0.016881193046087664
19,211.25,-76.25,76.25,0.0,4,0.019651336670169498
20,306.25,-76.25,76.25,0.0,4,-0.0013142286925123205
21,308.75,-76.25,76.25,0.0,4,-0.0011623146545586135
22,311.25,-76.25,76.25,0.0,4,-0.002125644272442822
23,313.75,-76.25,76.25,0.0,4,-0.003452526844293322
24,316.25,-76.25,76.25,0.0,4,-0.002855972055623462
25,318.75,-76.25,76.25,0.0,4,-0.002278889045732998
26,321.25,-76.25,76.25,0.0,4,-0.0022161596063631404
27,323.75,-76.25,76.25,0.0,4,-0.002038544662722226
28,326.25,-76.25,76.25,0.0,4,-0.0014727502813632848
29,328.75,-76.25,76.25,0.0,4,0.0017921514603619652
30,331.25,-76.25,76.25,0.0,4,0.0066813175463464325
31,166.25,-73.75,73.75,0.0,4,0.003366902201622362
32,168.75,-73.75,73.75,0.0,4,0.00887823949154344
33,171.25,-73.75,73.75,0.0,4,0.04412440061937389
34,173.75,-73.75,73.75,0.0,4,0.059697544260889794
35,176.25,-73.75,73.75,0.0,4,0.046222258760925186
36,178.75,-73.75,73.75,0.0,4,0.03764370708174061
