grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,psl_trend,GMST_trend,GHG_forcing_index,aerosol_forcing_index,volcanic_forcing_index,solar_forcing_index,ENSO_detrended,AMV_index,IPO_index
0,1.25,-88.75,88.75,1.0,0,95.26083479257535,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
1,3.75,-88.75,88.75,1.0,0,95.42146179008736,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
2,6.25,-88.75,88.75,1.0,0,95.42862060871241,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
3,8.75,-88.75,88.75,1.0,0,95.28584730110585,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
4,11.25,-88.75,88.75,1.0,0,95.04898172963799,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
5,13.75,-88.75,88.75,1.0,0,94.6889789780862,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
6,16.25,-88.75,88.75,1.0,0,94.15524657090437,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
7,18.75,-88.75,88.75,1.0,0,93.42756385761164,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
8,21.25,-88.75,88.75,1.0,0,92.60879498257364,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
9,23.75,-88.75,88.75,1.0,0,91.67979747431767,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
10,26.25,-88.75,88.75,1.0,0,90.58785864282473,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
11,28.75,-88.75,88.75,1.0,0,89.25311690469594,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
12,31.25,-88.75,88.75,1.0,0,87.8040107841864,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
13,33.75,-88.75,88.75,1.0,0,86.23125528056657,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
14,36.25,-88.75,88.75,1.0,0,84.495464207428,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
15,38.75,-88.75,88.75,1.0,0,82.62769707330675,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
16,41.25,-88.75,88.75,1.0,0,80.49057591546378,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
17,43.75,-88.75,88.75,1.0,0,78.33973336781453,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
18,46.25,-88.75,88.75,1.0,0,76.03975501278398,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
19,48.75,-88.75,88.75,1.0,0,73.60122675564254,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
20,51.25,-88.75,88.75,1.0,0,70.8791002424628,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
21,53.75,-88.75,88.75,1.0,0,68.08812187618801,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
22,56.25,-88.75,88.75,1.0,0,65.20678773678085,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
23,58.75,-88.75,88.75,1.0,0,62.23350860203057,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
24,61.25,-88.75,88.75,1.0,0,59.1510470670012,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
25,63.75,-88.75,88.75,1.0,0,55.84565839621979,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
26,66.25,-88.75,88.75,1.0,0,52.601647953458546,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
27,68.75,-88.75,88.75,1.0,0,49.3441082827061,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
28,71.25,-88.75,88.75,1.0,0,46.01001043328762,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
29,73.75,-88.75,88.75,1.0,0,42.47832720257718,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
30,76.25,-88.75,88.75,1.0,0,39.07355237884256,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
31,78.75,-88.75,88.75,1.0,0,35.75953554993214,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
32,81.25,-88.75,88.75,1.0,0,32.511189225052064,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
33,83.75,-88.75,88.75,1.0,0,29.256026872157012,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
34,86.25,-88.75,88.75,1.0,0,25.958128270767805,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
35,88.75,-88.75,88.75,1.0,0,22.910876288626543,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
36,91.25,-88.75,88.75,1.0,0,19.95795508557067,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
37,93.75,-88.75,88.75,1.0,0,17.131134419655886,0.8344375139009778,1.2,-0.1,0.0,0.0,-3.37814485352115e-17,0.01165510702014477,-0.06402711749855594
