grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tas_trend_forced
0,1.25,-88.75,88.75,1.0,0,0.8245195822732219
1,3.75,-88.75,88.75,1.0,0,0.822419297150455
2,6.25,-88.75,88.75,1.0,0,0.8207933241345285
3,8.75,-88.75,88.75,1.0,0,0.8188961665177699
4,11.25,-88.75,88.75,1.0,0,0.8168806741536645
5,13.75,-88.75,88.75,1.0,0,0.814334950682987
6,16.25,-88.75,88.75,1.0,0,0.811643429809127
7,18.75,-88.75,88.75,1.0,0,0.8093394093162207
8,21.25,-88.75,88.75,1.0,0,0.8062624368178496
9,23.75,-88.75,88.75,1.0,0,0.8039247642839877
10,26.25,-88.75,88.75,1.0,0,0.800987636628187
11,28.75,-88.75,88.75,1.0,0,0.7984130451607633
12,31.25,-88.75,88.75,1.0,0,0.7955602617613527
13,33.75,-88.75,88.75,1.0,0,0.7935233965375874
14,36.25,-88.75,88.75,1.0,0,0.7914309946602283
15,38.75,-88.75,88.75,1.0,0,0.7891836248405756
16,41.25,-88.75,88.75,1.0,0,0.7876202766947371
17,43.75,-88.75,88.75,1.0,0,0.7855600947532001
18,46.25,-88.75,88.75,1.0,0,0.784961098253285
19,48.75,-88.75,88.75,1.0,0,0.7832750774545851
20,51.25,-88.75,88.75,1.0,0,0.7828932057978089
21,53.75,-88.75,88.75,1.0,0,0.7819686140501432
22,56.25,-88.75,88.75,1.0,0,0.7816565177919195
23,58.75,-88.75,88.75,1.0,0,0.7814261061515183
24,61.25,-88.75,88.75,1.0,0,0.7814069876469105
25,63.75,-88.75,88.75,1.0,0,0.781671136486501
26,66.25,-88.75,88.75,1.0,0,0.7812989172104815
27,68.75,-88.75,88.75,1.0,0,0.7815771289989978
28,71.25,-88.75,88.75,1.0,0,0.7818299879408918
29,73.75,-88.75,88.75,1.0,0,0.7825369914249892
30,76.25,-88.75,88.75,1.0,0,0.7826945834579113
31,78.75,-88.75,88.75,1.0,0,0.7829329838265198
32,81.25,-88.75,88.75,1.0,0,0.783763961330755
33,83.75,-88.75,88.75,1.0,0,0.7846913468633894
34,86.25,-88.75,88.75,1.0,0,0.7856388422203464
35,88.75,-88.75,88.75,1.0,0,0.7868398623594988
36,91.25,-88.75,88.75,1.0,0,0.7885604448357982
37,93.75,-88.75,88.75,1.0,0,0.7903405741693242
38,96.25,-88.75,88.75,1.0,0,0.7918786761054382
39,98.75,-88.75,88.75,1.0,0,0.7936445383549598
40,101.25,-88.75,88.75,1.0,0,0.7956393151946132
41,103.75,-88.75,88.75,1.0,0,0.7971671549503613
42,106.25,-88.75,88.75,1.0,0,0.7988101938150375
43,108.75,-88.75,88.75,1.0,0,0.8002196387939472
44,111.25,-88.75,88.75,1.0,0,0.8020400187189515
45,113.75,-88.75,88.75,1.0,0,0.8028104564898096
46,116.25,-88.75,88.75,1.0,0,0.8043769727255821
47,118.75,-88.75,88.75,1.0,0,0.8053087335562409
48,121.25,-88.75,88.75,1.0,0,0.8064338993803313
49,123.75,-88.75,88.75,1.0,0,0.8071457333020747
50,126.25,-88.75,88.75,1.0,0,0.8078587394019978
51,128.75,-88.75,88.75,1.0,0,0.8087714924651591
52,131.25,-88.75,88.75,1.0,0,0.8092147262377483
53,133.75,-88.75,88.75,1.0,0,0.8101847518157517
54,136.25,-88.75,88.75,1.0,0,0.8103356147560062
55,138.75,-88.75,88.75,1.0,0,0.8113901308753144
56,141.25,-88.75,88.75,1.0,0,0.8117774749423232
57,143.75,-88.75,88.75,1.0,0,0.8126473214928435
58,146.25,-88.75,88.75,1.0,0,0.8131324485324914
59,148.75,-88.75,88.75,1.0,0,0.8135650090505516
60,151.25,-88.75,88.75,1.0,0,0.814137985262822
61,153.75,-88.75,88.75,1.0,0,0.8141753514048831
62,156.25,-88.75,88.75,1.0,0,0.8149323585407159
63,158.75,-88.75,88.75,1.0,0,0.8149585264797552
64,161.25,-88.75,88.75,1.0,0,0.8156713522673066
65,163.75,-88.75,88.75,1.0,0,0.8158861328083228
66,166.25,-88.75,88.75,1.0,0,0.8165998963150316
67,168.75,-88.75,88.75,1.0,0,0.8171223176745225
68,171.25,-88.75,88.75,1.0,0,0.8177561817152432
69,173.75,-88.75,88.75,1.0,0,0.8181717905267872
70,176.25,-88.75,88.75,1.0,0,0.8178025743596866
71,178.75,-88.75,88.75,1.0,0,0.818166342566896
72,181.25,-88.75,88.75,1.0,0,0.8177994499954626
73,183.75,-88.75,88.75,1.0,0,0.8179833526936796
