grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend_forced
0,1.25,-88.75,88.75,1.0,0,0.0051467097404630305
1,3.75,-88.75,88.75,1.0,0,0.005226780660831803
2,6.25,-88.75,88.75,1.0,0,0.005262130721118822
3,8.75,-88.75,88.75,1.0,0,0.00526259481423364
4,11.25,-88.75,88.75,1.0,0,0.005278927321797686
5,13.75,-88.75,88.75,1.0,0,0.005338193270078349
6,16.25,-88.75,88.75,1.0,0,0.0054188511111244895
7,18.75,-88.75,88.75,1.0,0,0.00546570215478704
8,21.25,-88.75,88.75,1.0,0,0.005512306044609035
9,23.75,-88.75,88.75,1.0,0,0.0055296231647766385
10,26.25,-88.75,88.75,1.0,0,0.0055335051150787575
11,28.75,-88.75,88.75,1.0,0,0.005512202850521222
12,31.25,-88.75,88.75,1.0,0,0.005511558909349769
13,33.75,-88.75,88.75,1.0,0,0.0055395464500211915
14,36.25,-88.75,88.75,1.0,0,0.0055829527133984345
15,38.75,-88.75,88.75,1.0,0,0.005644117331015652
16,41.25,-88.75,88.75,1.0,0,0.005645147129087875
17,43.75,-88.75,88.75,1.0,0,0.005584461644279319
18,46.25,-88.75,88.75,1.0,0,0.005527619421956511
19,48.75,-88.75,88.75,1.0,0,0.005479946649025534
20,51.25,-88.75,88.75,1.0,0,0.005415361340902395
21,53.75,-88.75,88.75,1.0,0,0.005386293710245567
22,56.25,-88.75,88.75,1.0,0,0.0053279847833873056
23,58.75,-88.75,88.75,1.0,0,0.005266182809488333
24,61.25,-88.75,88.75,1.0,0,0.005220735828634185
25,63.75,-88.75,88.75,1.0,0,0.005216968156542989
26,66.25,-88.75,88.75,1.0,0,0.005235982798298146
27,68.75,-88.75,88.75,1.0,0,0.0052474519002754984
28,71.25,-88.75,88.75,1.0,0,0.005256968906720433
29,73.75,-88.75,88.75,1.0,0,0.005300275423835963
30,76.25,-88.75,88.75,1.0,0,0.005331474717340054
31,78.75,-88.75,88.75,1.0,0,0.005392732407911187
32,81.25,-88.75,88.75,1.0,0,0.0054569398397033946
33,83.75,-88.75,88.75,1.0,0,0.005505396547700957
34,86.25,-88.75,88.75,1.0,0,0.00555368901065716
35,88.75,-88.75,88.75,1.0,0,0.005603967033747955
36,91.25,-88.75,88.75,1.0,0,0.00565713013840935
37,93.75,-88.75,88.75,1.0,0,0.005731969242530183
38,96.25,-88.75,88.75,1.0,0,0.005825225382390552
39,98.75,-88.75,88.75,1.0,0,0.0059117435844097945
40,101.25,-88.75,88.75,1.0,0,0.005979171827046134
41,103.75,-88.75,88.75,1.0,0,0.006045132675762959
42,106.25,-88.75,88.75,1.0,0,0.0061502708524332214
43,108.75,-88.75,88.75,1.0,0,0.0062956986066735375
44,111.25,-88.75,88.75,1.0,0,0.0064487797561718265
45,113.75,-88.75,88.75,1.0,0,0.006598937595240382
46,116.25,-88.75,88.75,1.0,0,0.006764401587513377
47,118.75,-88.75,88.75,1.0,0,0.00690525239693866
48,121.25,-88.75,88.75,1.0,0,0.007014628414453347
49,123.75,-88.75,88.75,1.0,0,0.007157075253565274
50,126.25,-88.75,88.75,1.0,0,0.007256192995729486
51,128.75,-88.75,88.75,1.0,0,0.007369803227901339
52,131.25,-88.75,88.75,1.0,0,0.0074839641873774955
53,133.75,-88.75,88.75,1.0,0,0.0075753028898234405
54,136.25,-88.75,88.75,1.0,0,0.007602849344461737
55,138.75,-88.75,88.75,1.0,0,0.007681527759088067
56,141.25,-88.75,88.75,1.0,0,0.007786632850363702
57,143.75,-88.75,88.75,1.0,0,0.007869157337339547
58,146.25,-88.75,88.75,1.0,0,0.007957336179155613
59,148.75,-88.75,88.75,1.0,0,0.008055396105649149
60,151.25,-88.75,88.75,1.0,0,0.008166394898683451
61,153.75,-88.75,88.75,1.0,0,0.008305675190199768
62,156.25,-88.75,88.75,1.0,0,0.00845667290382355
63,158.75,-88.75,88.75,1.0,0,0.00864902153906377
64,161.25,-88.75,88.75,1.0,0,0.00885100083344203
65,163.75,-88.75,88.75,1.0,0,0.009042141744736491
66,166.25,-88.75,88.75,1.0,0,0.009202935697751677
67,168.75,-88.75,88.75,1.0,0,0.009345766889951588
68,171.25,-88.75,88.75,1.0,0,0.009477574966007053
69,173.75,-88.75,88.75,1.0,0,0.009587116817598803
70,176.25,-88.75,88.75,1.0,0,0.009625013309577221
71,178.75,-88.75,88.75,1.0,0,0.00963501773973093
72,181.25,-88.75,88.75,1.0,0,0.009959440019533061
73,183.75,-88.75,88.75,1.0,0,0.01025109250677156
74,186.25,-88.75,88.75,1.0,0,0.010353950778776655
75,188.75,-88.75,88.75,1.0,0,0.0103817043887937
76,191.25,-88.75,88.75,1.0,0,0.010397656819289369
77,193.75,-88.75,88.75,1.0,0,0.010452569379977931
78,196.25,-88.75,88.75,1.0,0,0.010593887677844542
79,198.75,-88.75,88.75,1.0,0,0.010751098899050522
80,201.25,-88.75,88.75,1.0,0,0.010839666487396798
81,203.75,-88.75,88.75,1.0,0,0.010895944761992134
82,206.25,-88.75,88.75,1.0,0,0.010887780899998954
83,208.75,-88.75,88.75,1.0,0,0.01095906573378524
84,211.25,-88.75,88.75,1.0,0,0.011110580359531738
85,213.75,-88.75,88.75,1.0,0,0.01128233185358039
86,216.25,-88.75,88.75,1.0,0,0.011465223698146527
87,218.75,-88.75,88.75,1.0,0,0.011597284645542454
88,221.25,-88.75,88.75,1.0,0,0.011702111333598568
89,223.75,-88.75,88.75,1.0,0,0.0118121959496138
90,226.25,-88.75,88.75,1.0,0,0.011919423237787347
91,228.75,-88.75,88.75,1.0,0,0.012013766205146874
92,231.25,-88.75,88.75,1.0,0,0.012157089462206633
93,233.75,-88.75,88.75,1.0,0,0.01228313336155433
94,236.25,-88.75,88.75,1.0,0,0.012399749435090604
95,238.75,-88.75,88.75,1.0,0,0.012534989747578008
96,241.25,-88.75,88.75,1.0,0,0.012721568330282967
97,243.75,-88.75,88.75,1.0,0,0.012837005580573872
98,246.25,-88.75,88.75,1.0,0,0.012937819017053957
99,248.75,-88.75,88.75,1.0,0,0.013000615503736756
100,251.25,-88.75,88.75,1.0,0,0.013005618350045562
101,253.75,-88.75,88.75,1.0,0,0.012963386735952355
102,256.25,-88.75,88.75,1.0,0,0.012869677096529239
103,258.75,-88.75,88.75,1.0,0,0.01266899153597626
104,261.25,-88.75,88.75,1.0,0,0.012409300920903858
105,263.75,-88.75,88.75,1.0,0,0.012116406047296923
106,266.25,-88.75,88.75,1.0,0,0.011741938311865726
107,268.75,-88.75,88.75,1.0,0,0.01133371782824752
108,271.25,-88.75,88.75,1.0,0,0.010943040743558037
109,273.75,-88.75,88.75,1.0,0,0.010557977964578795
110,276.25,-88.75,88.75,1.0,0,0.010133603965901787
111,278.75,-88.75,88.75,1.0,0,0.009691254394537944
112,281.25,-88.75,88.75,1.0,0,0.009236941614189243
113,283.75,-88.75,88.75,1.0,0,0.008747065063672444
114,286.25,-88.75,88.75,1.0,0,0.008262114647986716
115,288.75,-88.75,88.75,1.0,0,0.007775602036333692
116,291.25,-88.75,88.75,1.0,0,0.007311021767510542
117,293.75,-88.75,88.75,1.0,0,0.006907324193345606
118,296.25,-88.75,88.75,1.0,0,0.006537465882876031
119,298.75,-88.75,88.75,1.0,0,0.006159272070568702
120,301.25,-88.75,88.75,1.0,0,0.005782516926807085
121,303.75,-88.75,88.75,1.0,0,0.00546160636964798
122,306.25,-88.75,88.75,1.0,0,0.005177850863956618
123,308.75,-88.75,88.75,1.0,0,0.004895503469620503
124,311.25,-88.75,88.75,1.0,0,0.00465077574629953
125,313.75,-88.75,88.75,1.0,0,0.0044473972700865005
126,316.25,-88.75,88.75,1.0,0,0.004308488250091871
127,318.75,-88.75,88.75,1.0,0,0.00424014967127258
128,321.25,-88.75,88.75,1.0,0,0.004122144626201422
129,323.75,-88.75,88.75,1.0,0,0.003984599186192732
130,326.25,-88.75,88.75,1.0,0,0.003912274315551158
131,328.75,-88.75,88.75,1.0,0,0.0038616780942148134
132,331.25,-88.75,88.75,1.0,0,0.0038625003965475995
133,333.75,-88.75,88.75,1.0,0,0.003925633107041469
134,336.25,-88.75,88.75,1.0,0,0.003994174419986833
135,338.75,-88.75,88.75,1.0,0,0.004083201674245218
136,341.25,-88.75,88.75,1.0,0,0.004139856631824154
137,343.75,-88.75,88.75,1.0,0,0.004226441401434498
138,346.25,-88.75,88.75,1.0,0,0.004368298049047071
139,348.75,-88.75,88.75,1.0,0,0.00452103819480556
140,351.25,-88.75,88.75,1.0,0,0.004651319167693276
141,353.75,-88.75,88.75,1.0,0,0.004784464011656291
142,356.25,-88.75,88.75,1.0,0,0.004937268531498873
143,358.75,-88.75,88.75,1.0,0,0.005048677299070903
144,1.25,-86.25,86.25,1.0,0,0.0018890837646169314
145,3.75,-86.25,86.25,1.0,0,0.0019416156978196558
146,6.25,-86.25,86.25,1.0,0,0.001988439856941874
147,8.75,-86.25,86.25,1.0,0,0.0020670295878039155
148,11.25,-86.25,86.25,1.0,0,0.0022157092159209003
149,13.75,-86.25,86.25,1.0,0,0.0024347716758962657
150,16.25,-86.25,86.25,1.0,0,0.00273715373980504
151,18.75,-86.25,86.25,1.0,0,0.0029957865935674806
152,21.25,-86.25,86.25,1.0,0,0.0032501260412043744
153,23.75,-86.25,86.25,1.0,0,0.0035281826258720204
154,26.25,-86.25,86.25,1.0,0,0.00387034858286529
155,28.75,-86.25,86.25,1.0,0,0.00425164715026164
156,31.25,-86.25,86.25,1.0,0,0.004607198747641808
157,33.75,-86.25,86.25,1.0,0,0.004908700983782823
158,36.25,-86.25,86.25,1.0,0,0.005125993439917691
159,38.75,-86.25,86.25,1.0,0,0.005293521735291492
160,41.25,-86.25,86.25,1.0,0,0.0054005445258128865
161,43.75,-86.25,86.25,1.0,0,0.005486745223356401
162,46.25,-86.25,86.25,1.0,0,0.005622349138668569
163,48.75,-86.25,86.25,1.0,0,0.00568333271552111
164,51.25,-86.25,86.25,1.0,0,0.005710494782270751
165,53.75,-86.25,86.25,1.0,0,0.005737268016095813
166,56.25,-86.25,86.25,1.0,0,0.005787815674248061
167,58.75,-86.25,86.25,1.0,0,0.005837905764961257
168,61.25,-86.25,86.25,1.0,0,0.005879411771188867
169,63.75,-86.25,86.25,1.0,0,0.005926221624976221
170,66.25,-86.25,86.25,1.0,0,0.00601566085521144
171,68.75,-86.25,86.25,1.0,0,0.006062350364972798
172,71.25,-86.25,86.25,1.0,0,0.0060952506883763
173,73.75,-86.25,86.25,1.0,0,0.00614267475316425
174,76.25,-86.25,86.25,1.0,0,0.006218021014894991
175,78.75,-86.25,86.25,1.0,0,0.006273463866588246
176,81.25,-86.25,86.25,1.0,0,0.0063567755561374
