grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tas_trend_forced
0,1.25,-88.75,88.75,1.0,0,0.6987804462812583
1,3.75,-88.75,88.75,1.0,0,0.6985882375556872
2,6.25,-88.75,88.75,1.0,0,0.699428189986389
3,8.75,-88.75,88.75,1.0,0,0.7017659036991684
4,11.25,-88.75,88.75,1.0,0,0.7059336128615562
5,13.75,-88.75,88.75,1.0,0,0.7084257142652808
6,16.25,-88.75,88.75,1.0,0,0.7103170722568825
7,18.75,-88.75,88.75,1.0,0,0.7105018341879421
8,21.25,-88.75,88.75,1.0,0,0.7135540019986385
9,23.75,-88.75,88.75,1.0,0,0.7144119471078926
10,26.25,-88.75,88.75,1.0,0,0.7164347797988221
11,28.75,-88.75,88.75,1.0,0,0.7194424270156343
12,31.25,-88.75,88.75,1.0,0,0.7183612443406548
13,33.75,-88.75,88.75,1.0,0,0.7223263775228055
14,36.25,-88.75,88.75,1.0,0,0.7250544766837612
15,38.75,-88.75,88.75,1.0,0,0.7251431304018072
16,41.25,-88.75,88.75,1.0,0,0.7274684549609738
17,43.75,-88.75,88.75,1.0,0,0.7265903400123066
18,46.25,-88.75,88.75,1.0,0,0.7274048139189986
19,48.75,-88.75,88.75,1.0,0,0.7296733094358834
20,51.25,-88.75,88.75,1.0,0,0.7286635185511193
21,53.75,-88.75,88.75,1.0,0,0.7295753319407252
22,56.25,-88.75,88.75,1.0,0,0.726930436671845
23,58.75,-88.75,88.75,1.0,0,0.7273385306877214
24,61.25,-88.75,88.75,1.0,0,0.7263373445778862
25,63.75,-88.75,88.75,1.0,0,0.7258431650003518
26,66.25,-88.75,88.75,1.0,0,0.7282649490646462
27,68.75,-88.75,88.75,1.0,0,0.7310203819750999
28,71.25,-88.75,88.75,1.0,0,0.734632885998511
29,73.75,-88.75,88.75,1.0,0,0.7365578708503178
30,76.25,-88.75,88.75,1.0,0,0.7380936972195875
31,78.75,-88.75,88.75,1.0,0,0.7409055263141591
32,81.25,-88.75,88.75,1.0,0,0.7413496047152068
33,83.75,-88.75,88.75,1.0,0,0.742105270262608
34,86.25,-88.75,88.75,1.0,0,0.7436423468561326
35,88.75,-88.75,88.75,1.0,0,0.7428653361831681
36,91.25,-88.75,88.75,1.0,0,0.7449370097227976
37,93.75,-88.75,88.75,1.0,0,0.7441977969492859
38,96.25,-88.75,88.75,1.0,0,0.7452327529379636
39,98.75,-88.75,88.75,1.0,0,0.744849345350343
40,101.25,-88.75,88.75,1.0,0,0.7450799167212364
41,103.75,-88.75,88.75,1.0,0,0.7436389694820504
42,106.25,-88.75,88.75,1.0,0,0.7437732883564129
43,108.75,-88.75,88.75,1.0,0,0.7399873646205827
44,111.25,-88.75,88.75,1.0,0,0.7389594474158451
45,113.75,-88.75,88.75,1.0,0,0.736509009833339
46,116.25,-88.75,88.75,1.0,0,0.7339268886804506
47,118.75,-88.75,88.75,1.0,0,0.7320500698866574
48,121.25,-88.75,88.75,1.0,0,0.7292530330132776
49,123.75,-88.75,88.75,1.0,0,0.7265768399272176
50,126.25,-88.75,88.75,1.0,0,0.7235659255605208
51,128.75,-88.75,88.75,1.0,0,0.721203091715105
52,131.25,-88.75,88.75,1.0,0,0.717096752397353
53,133.75,-88.75,88.75,1.0,0,0.713681616559019
54,136.25,-88.75,88.75,1.0,0,0.7109726077987646
55,138.75,-88.75,88.75,1.0,0,0.706299742889325
56,141.25,-88.75,88.75,1.0,0,0.7025811069423071
57,143.75,-88.75,88.75,1.0,0,0.6991628642928893
58,146.25,-88.75,88.75,1.0,0,0.6927015717122008
59,148.75,-88.75,88.75,1.0,0,0.6880670209805047
60,151.25,-88.75,88.75,1.0,0,0.6843782811307245
61,153.75,-88.75,88.75,1.0,0,0.6795236172102306
62,156.25,-88.75,88.75,1.0,0,0.6742180508900283
63,158.75,-88.75,88.75,1.0,0,0.6714890514521185
