GMST_trend,AMV_index,IPO_index,lat_abs,land_fraction,ocean_basin,member_id,POINT_X,POINT_Y
-0.003706661568654873,0.10912406292646325,0.07228919329636001,0.29502914544956305,-2.2065682614424986e-15,0.0026555937043629685,-0.12673041402210047,201.25,-78.75
0.0779581634929393,0.005137832328565905,0.03597655786610898,-0.1255695481999875,0.0,-0.0022829393562626976,-0.010554699544083607,163.75,-76.25
0.08042400476829512,0.002423030375625719,0.032057295643056295,-0.07268726043891768,6.938893903907228e-18,0.0018809372559526333,-0.012024165659097018,166.25,-76.25
0.07512451930065413,0.0053104833593396366,0.031253415166568106,0.012065349931598517,5.547645676173829e-15,0.018276912844704257,-0.012452725514748832,168.75,-76.25
0.0865965565831765,-0.0025470133408351386,0.0349097461763629,-0.0007604213033009233,-3.316791286067655e-15,0.010878701728500834,-0.012972400520503326,171.25,-76.25
0.08161317471202666,-0.0009884224871003994,0.03796530393830638,-0.026746890700871252,-7.216449660063518e-15,0.00615352911846942,-0.02468273052693265,173.75,-76.25
0.08681336577552136,-0.0023786777734693203,0.041605984772264584,-0.04695604849930066,-1.1386724896311762e-14,0.010300597553894696,-0.03285164335821876,176.25,-76.25
0.08755894633343601,-0.001174688757722926,0.04293668940463708,-0.023279571029390198,-2.86392003862046e-15,1.46001266632112e-13,-0.04092712504898511,178.75,-76.25
0.08844141024732648,0.004972701046289472,0.04601460903188889,-0.015329881131049189,-1.1796119636642288e-14,-0.03939204312770514,-0.05453802329948756,181.25,-76.25
0.07367674938700107,0.023303734371234435,0.055088566034929544,0.031724095457713125,5.551115123125783e-16,-0.040448155330215105,-0.07088814103867448,183.75,-76.25
0.06998978828019332,0.033143103192062866,0.0597923991957802,0.026738992614912624,-4.440892098500626e-15,-0.034959149775343736,-0.08379387058948287,186.25,-76.25
0.05292601745586109,0.0466489322643235,0.06541811829713391,0.09011587765342766,1.1109169140155473e-14,-0.02525726895234556,-0.09779646718582626,188.75,-76.25
0.0356595819005885,0.06795810709184348,0.06962090680890637,0.16134945519072386,3.11001224773122e-14,-0.011697798889311092,-0.10949923494680906,191.25,-76.25
0.01807726197805984,0.08538048767383771,0.07263562015554426,0.21809828335702902,1.772193503057906e-14,-0.0009199223055579436,-0.11716173528866843,193.75,-76.25
0.010270169581989813,0.09390042367716615,0.07486631469014515,0.25482894425267366,3.5541014575812824e-14,0.005528930066202614,-0.12096289199977217,196.25,-76.25
0.003651255675840487,0.10403698022668294,0.0754571144165011,0.28947751126318416,1.7735812818386876e-14,0.013368800879719422,-0.12446826652286189,198.75,-76.25
0.002380720416603588,0.10500338634658651,0.07445406750172733,0.30106244599953835,-1.251776460264864e-14,0.0025733289111314617,-0.12293066942089437,201.25,-76.25
0.007558715758378715,0.09996325534997508,0.0749840736408077,0.3286629083219228,-2.8824165276830627e-14,-0.0024454574210935054,-0.11857757716916688,203.75,-76.25
0.017404087591466055,0.09296097072200456,0.07601397402330873,0.35257659433078314,-1.3336554083309693e-14,-5.550894419792396e-05,-0.10847286090207815,206.25,-76.25
0.0269069982849644,0.08490752882641787,0.08238125111336042,0.3348062213591764,-8.881784197001252e-15,-0.017327880438528315,-0.09725907726342725,208.75,-76.25
0.0372019589155716,0.07513047827656322,0.09278995675942982,0.289188298338959,-8.881784197001252e-15,-0.04814394462604965,-0.08208714605801866,211.25,-76.25
0.046335508124355745,0.0652043356688019,0.10523834091690619,0.21837659548057953,-1.7763568394002505e-14,-0.05472465830096809,-0.06619624851523623,213.75,-76.25
-0.010348189266768837,0.10673837823976949,0.11215562725105281,-0.26281078049308904,-1.3877787807814457e-17,0.025889733271506857,-0.05617155966162797,296.25,-76.25
0.0015149065301062054,0.09800733603897985,0.09102918416771993,-0.19810150979357555,8.902600878712974e-15,0.02829585383534583,-0.07161716269732415,298.75,-76.25
0.012357789025874644,0.08571968859756939,0.0725283507754612,-0.130355814663509,-5.204170427930421e-18,0.03706706444172013,-0.084678163562789,301.25,-76.25
0.025480734682652984,0.07171466464967674,0.057229216043346916,-0.03040990532755672,3.469446951953614e-18,0.03563548967665299,-0.09434253909718064,303.75,-76.25
0.03130978148296105,0.0656205739205226,0.040583600233993815,0.0030157895146509335,-1.7775711458334342e-14,0.03166949925499542,-0.1092599556606085,306.25,-76.25
0.033878347947425336,0.06869783945250756,0.03188841348880243,0.05167252948445711,-8.886988367429183e-15,0.030465362381699806,-0.1149204375462519,308.75,-76.25
0.03662304649540417,0.06445459366085535,0.031392772803389465,0.04997945221121704,2.664882203795571e-14,-0.003991415740695989,-0.11458816019310239,311.25,-76.25
0.03965952147289884,0.05838803755304837,0.0314613294558674,0.1029316231051246,6.647460359943125e-15,-0.0019527876502763927,-0.11653205822279293,313.75,-76.25
0.04422412882169863,0.05867604133545088,0.03399984907667396,0.14096104578287721,-8.326672684688674e-16,-0.007226111473779599,-0.11733810228310079,316.25,-76.25
0.04961594201951525,0.06649072078703504,0.039085294559008166,0.1795979797927853,5.870304242705515e-15,-1.8076928842702955e-12,-0.11221962058737073,318.75,-76.25
0.05271642853901015,0.08100532473577511,0.04345609198162048,0.2079350498990592,-2.7200464103316335e-14,0.02535969094517096,-0.10851886537361242,321.25,-76.25
0.05971057392536147,0.09004616294487179,0.044907569113890294,0.2386112154673407,-3.164135620181696e-14,0.02645731144292915,-0.10647145637351935,323.75,-76.25
0.05982805308657972,0.10642024316962917,0.04540981167070803,0.20975097318932348,-7.216449660063518e-15,0.029120794187807275,-0.09833331695634952,326.25,-76.25
0.0619996239714926,0.11726363023329602,0.04785132085803517,0.20357557591175698,-1.1934897514720433e-14,0.02804337068875963,-0.09057068169363326,328.75,-76.25
0.06580349960814426,0.1280274104930287,0.04903637409762211,0.18441946495892667,6.661338147750939e-15,0.029883493889171373,-0.07792234516902707,331.25,-76.25
0.06927516073203707,0.13289198334158628,0.049738648630799326,0.17348686380218323,-7.216449660063518e-15,0.031317279322970494,-0.06538416441505604,333.75,-76.25
0.07166906629746757,0.1419892737195917,0.04895206503160881,0.16576532014817796,1.9970136655445003e-14,0.034058722142959144,-0.05589122265099725,336.25,-76.25
0.08432719814865547,0.006348754519788978,0.032138481681257935,-0.1356936609222384,1.1657341758564144e-14,0.0015339649694812857,-0.011679714474006377,166.25,-73.75
0.08870326238892619,0.0019050364672282875,0.03028696449212885,-0.10326073795943014,1.1102230246251565e-14,0.012645614961779832,-0.011285395688869838,168.75,-73.75
0.09585484378506096,-0.007292872321915489,0.03433040261218251,-0.07765971299079252,-1.9442780718748054e-14,0.007641809512972851,-0.009949633433861281,171.25,-73.75
0.09628052442524368,-0.005825483936025147,0.03464535219832048,-0.09901172360547386,-3.3306690738754696e-15,0.00018308332693034446,-0.017075571598583965,173.75,-73.75
0.09673665603198678,-0.005067482447830057,0.03978110246944178,-0.09202713922188724,-8.307157045583935e-15,-0.019867632117756218,-0.029701937903047006,176.25,-73.75
0.102628868064352,-0.006196570138294966,0.044383409827707505,-0.04282864676368131,3.5475095083725705e-16,6.020461906786068e-13,-0.037857207980883,178.75,-73.75
0.11410416512874458,-0.00652505510597627,0.04755406349085967,-0.05433079537607761,3.3410774147313305e-15,6.696171395148554e-13,-0.048729268939775285,181.25,-73.75
0.10756462308775595,0.006100840880819021,0.052714517985161205,-0.025984609179201028,-1.1102230246251565e-15,-0.03260959170645915,-0.06091639786017157,183.75,-73.75
0.09096833942931311,0.023372464428283637,0.05980075512415266,0.015485282379455997,5.828670879282072e-15,-0.034799681715030124,-0.07806108990165933,186.25,-73.75
0.07704877989185281,0.035333810887813503,0.06256861411698222,0.04134746408414136,0.0,-0.027937399701371067,-0.09379233789437745,188.75,-73.75
